"primary_key","observed_on","user_id","created_at","updated_at","latitude","longitude","species_guess","scientific_name","common_name","county_names"
1987,"2021-04-23",3977476,"2021-04-23 16:21:17 +0100","2023-11-14 16:29:11 +0100",39.3873755,-74.518154,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
1988,"2021-04-23",572980,"2021-04-24 01:02:06 +0100","2021-04-24 12:57:18 +0100",40.92431039,-73.94501095,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
1989,"2021-04-24",4278382,"2021-04-24 18:52:35 +0100","2021-06-11 17:48:30 +0100",39.46565526,-74.44985489,"loblolly pine","Pinus taeda","loblolly pine","Atlantic"
1990,"2021-04-24",2906700,"2021-04-24 20:12:01 +0100","2021-04-27 16:11:42 +0100",39.46575535,-74.4516997,"pitch pine","Pinus rigida","pitch pine","Atlantic"
1991,"2021-04-21",3977479,"2021-04-26 23:21:18 +0100","2023-12-07 13:26:50 +0100",40.00231112,-74.27815333,"eastern white pine","Pinus strobus","eastern white pine","Ocean"
1992,"2021-04-03",4140458,"2021-04-27 17:04:03 +0100","2024-01-31 17:51:01 +0100",40.92965833,-74.27085833,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
1993,"2021-04-28",4304852,"2021-04-29 00:07:40 +0100","2021-12-09 18:50:41 +0100",40.86519667,-74.00591388,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
1994,"2021-04-28",383013,"2021-04-29 05:46:24 +0100","2023-12-15 04:54:14 +0100",39.23663667,-74.88375,"loblolly pine","Pinus taeda","loblolly pine","Cape May"
1995,"2021-04-29",35078,"2021-04-29 23:09:02 +0100","2021-04-30 07:33:26 +0100",40.37859462,-74.43162359,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
1996,"2021-04-29",4314212,"2021-04-30 16:38:02 +0100","2023-07-15 13:35:23 +0100",40.606525,-74.34949444,"eastern white pine","Pinus strobus","eastern white pine","Union"
1997,"2021-04-30",4218093,"2021-04-30 19:39:13 +0100","2021-05-03 05:44:47 +0100",40.43697783,-74.26804676,"pitch pine","Pinus rigida","pitch pine","Middlesex"
1998,"2021-04-30",629647,"2021-04-30 22:54:17 +0100","2021-05-01 03:23:35 +0100",39.91452023,-74.67465831,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
1999,"2021-04-24",4860,"2021-05-01 01:14:46 +0100","2023-02-21 15:09:02 +0100",39.19457541,-74.95068362,"loblolly pine","Pinus taeda","loblolly pine","Cumberland"
2000,"2021-04-26",4860,"2021-05-01 03:58:55 +0100","2021-06-11 17:48:15 +0100",39.12698774,-74.85950173,"loblolly pine","Pinus taeda","loblolly pine","Cape May"
2001,"2021-05-01",3849338,"2021-05-01 20:53:02 +0100","2023-03-10 00:12:29 +0100",39.60171616,-74.48074186,"shortleaf pine","Pinus echinata","shortleaf pine","Burlington"
2002,"2021-05-02",550590,"2021-05-02 18:02:21 +0100","2025-01-13 17:20:37 +0100",39.5876376,-75.05760023,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
2003,"2021-05-02",3451229,"2021-05-03 01:24:24 +0100","2022-03-29 23:41:06 +0100",39.8659,-74.6104,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2004,"2021-05-02",3451229,"2021-05-03 01:27:11 +0100","2021-05-09 15:35:19 +0100",39.8667,-74.6096,"pitch pine","Pinus rigida","pitch pine","Burlington"
2005,"2021-05-02",4342448,"2021-05-03 06:59:22 +0100","2023-02-28 17:41:40 +0100",40.786225,-74.29878333,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2006,"2021-05-02",35078,"2021-05-03 14:35:18 +0100","2023-12-21 00:57:43 +0100",39.78077528,-75.13997079,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
2007,"2021-05-02",35078,"2021-05-03 14:35:30 +0100","2023-12-17 18:35:49 +0100",39.78077528,-75.13997079,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
2008,"2021-02-16",3977470,"2021-05-03 15:07:50 +0100","2023-12-13 22:25:48 +0100",39.4523385,-74.7276626,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
2009,"2021-05-04",3241008,"2021-05-04 14:08:26 +0100","2023-07-05 00:16:09 +0100",40.91275889,-74.47616383,"eastern white pine","Pinus strobus","eastern white pine","Morris"
2010,"2021-05-02",2538398,"2021-05-04 15:41:10 +0100","2021-10-13 19:01:15 +0100",39.7414554,-74.7240793,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2011,"2021-05-04",2502362,"2021-05-04 21:32:59 +0100","2022-07-05 22:45:38 +0100",40.79507222,-74.05145813,"red pine","Pinus resinosa","red pine","Hudson"
2012,"2021-05-04",4352453,"2021-05-04 22:56:07 +0100","2022-01-26 22:38:53 +0100",40.93059939,-73.98196935,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2013,"2021-05-04",572980,"2021-05-04 23:30:52 +0100","2021-05-05 02:40:49 +0100",40.8929333,-74.00767458,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2014,"2021-05-04",1935621,"2021-05-05 00:52:30 +0100","2024-10-23 07:02:01 +0100",40.26766205,-74.73267365,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2015,"2021-05-05",4348306,"2021-05-05 23:53:21 +0100","2024-11-11 06:00:45 +0100",40.9165648,-74.11596148,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2016,"2021-05-06",1232278,"2021-05-06 16:07:14 +0100","2021-12-02 13:31:01 +0100",40.82719667,-74.23310833,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2017,"2021-05-06",4357167,"2021-05-06 19:20:57 +0100","2023-12-13 17:36:12 +0100",40.80442671,-74.13815474,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2018,"2021-05-06",4358927,"2021-05-07 00:55:13 +0100","2024-11-11 06:00:43 +0100",40.87209138,-73.96739973,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2019,"2021-05-01",1662797,"2021-05-07 02:20:06 +0100","2021-05-07 14:01:47 +0100",39.93119899,-74.66337327,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2020,"2021-05-07",1772347,"2021-05-07 11:57:20 +0100","2023-07-05 13:34:49 +0100",39.90970612,-74.94187164,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2021,"2021-05-07",754313,"2021-05-07 16:53:43 +0100","2023-12-13 17:53:54 +0100",40.66950333,-74.52614667,"eastern white pine","Pinus strobus","eastern white pine","Morris"
2022,"2021-05-07",1935621,"2021-05-07 22:57:15 +0100","2023-12-04 22:55:08 +0100",40.29999924,-74.73999786,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2023,"2021-04-30",4290383,"2021-05-08 00:21:08 +0100","2023-12-23 02:26:00 +0100",40.86277237,-74.00697863,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2024,"2021-05-02",582522,"2021-05-08 04:14:12 +0100","2021-05-11 16:07:10 +0100",39.91490057,-74.63366088,"shortleaf pine","Pinus echinata","shortleaf pine","Burlington"
2025,"2021-05-08",3615771,"2021-05-08 17:47:12 +0100","2021-12-09 18:50:22 +0100",40.88112285,-73.95074123,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2026,"2021-05-08",1498251,"2021-05-08 21:51:09 +0100","2023-12-23 02:19:15 +0100",39.35948,-74.65090333,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
2027,"2021-05-08",35078,"2021-05-09 02:31:51 +0100","2025-02-10 03:22:49 +0100",40.43853192,-74.46038934,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
2028,"2021-05-02",1565007,"2021-05-09 22:00:21 +0100","2023-07-08 05:04:25 +0100",39.70987712,-74.66716759,"pitch pine","Pinus rigida","pitch pine","Burlington"
2029,"2021-05-02",1565007,"2021-05-09 22:02:28 +0100","2023-07-08 05:05:34 +0100",39.7395636,-74.7305977,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2030,"2021-05-02",1565007,"2021-05-09 22:05:18 +0100","2023-07-08 05:07:16 +0100",39.74187098,-74.72399705,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2031,"2021-05-09",35078,"2021-05-10 00:33:26 +0100","2021-05-10 00:34:16 +0100",41.21142511,-74.73344795,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
2032,"2021-05-09",35078,"2021-05-11 15:50:23 +0100","2021-05-12 13:03:31 +0100",41.18410821,-74.81253127,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
2033,"2021-05-10",4342448,"2021-05-11 18:23:14 +0100","2024-12-20 18:05:52 +0100",40.80256667,-74.29388333,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2034,"2021-05-11",2310758,"2021-05-11 23:05:00 +0100","2024-10-23 07:01:24 +0100",40.91608569,-74.09181198,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2035,"2021-05-11",1935621,"2021-05-11 23:55:22 +0100","2025-01-13 17:20:56 +0100",40.30327225,-74.73822784,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2036,"2021-05-12",1193340,"2021-05-12 21:50:57 +0100","2021-06-11 17:47:40 +0100",39.67682417,-75.06821261,"loblolly pine","Pinus taeda","loblolly pine","Gloucester"
2037,"2021-05-13",3690802,"2021-05-13 21:01:28 +0100","2021-05-15 23:17:30 +0100",39.97211075,-74.68609619,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2038,"2021-05-13",4172552,"2021-05-13 21:42:36 +0100","2021-06-22 02:56:38 +0100",39.12126541,-74.81490326,"Virginia pine","Pinus virginiana","Virginia pine","Cape May"
2039,"2021-05-14",1935621,"2021-05-14 20:10:49 +0100","2023-12-07 03:02:31 +0100",40.1885376,-74.692276,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2040,"2021-05-15",4413890,"2021-05-15 19:18:02 +0100","2024-01-30 14:47:50 +0100",40.75030984,-74.28411671,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2041,"2021-05-15",47928,"2021-05-15 20:03:04 +0100","2022-04-22 03:51:03 +0100",40.7509734,-74.28202246,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2042,"2021-05-15",4414508,"2021-05-15 20:09:39 +0100","2021-05-23 23:03:56 +0100",40.75112798,-74.28240851,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2043,"2021-05-15",4414493,"2021-05-15 20:11:17 +0100","2023-03-09 23:36:40 +0100",40.75129484,-74.28245684,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2044,"2021-05-15",1498251,"2021-05-15 22:30:14 +0100","2021-06-16 16:00:26 +0100",39.89597167,-74.575005,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2045,"2021-05-15",1498251,"2021-05-15 22:37:42 +0100","2025-01-13 17:21:01 +0100",39.89649167,-74.57393667,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2046,"2021-05-15",1950567,"2021-05-16 01:04:06 +0100","2022-01-28 00:55:02 +0100",41.32612341,-74.66088983,"pitch pine","Pinus rigida","pitch pine","Sussex"
2047,"2021-05-15",1214576,"2021-05-17 21:50:19 +0100","2024-11-10 22:53:23 +0100",38.93459975,-74.9519084,"loblolly pine","Pinus taeda","loblolly pine","Cape May"
2048,"2021-05-17",4387145,"2021-05-17 23:53:43 +0100","2024-11-20 05:15:10 +0100",40.72395946,-74.3544006,"eastern white pine","Pinus strobus","eastern white pine","Union"
2049,"2021-05-18",4342448,"2021-05-19 03:25:32 +0100","2024-12-20 18:05:52 +0100",40.76013667,-74.284645,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2050,"2021-05-18",2877073,"2021-05-19 05:23:09 +0100","2024-01-30 14:45:35 +0100",40.34427833,-74.664275,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2051,"2021-05-18",2877073,"2021-05-19 05:27:50 +0100","2022-01-08 23:14:37 +0100",40.34438333,-74.65989667,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2052,"2021-04-24",2877073,"2021-05-19 07:33:47 +0100","2023-11-16 00:41:32 +0100",40.36364667,-74.67591167,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2053,"2021-05-20",3764027,"2021-05-20 18:08:28 +0100","2023-11-16 19:04:06 +0100",40.85211563,-74.53939819,"eastern white pine","Pinus strobus","eastern white pine","Morris"
2054,"2021-05-21",572980,"2021-05-22 00:47:38 +0100","2021-05-22 01:23:45 +0100",40.89292403,-74.00727518,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
2055,"2021-05-21",3934286,"2021-05-22 14:17:12 +0100","2022-02-12 01:33:16 +0100",39.57148999,-74.92859918,"pitch pine","Pinus rigida","pitch pine","Gloucester"
2056,"2021-05-23",835060,"2021-05-23 15:44:17 +0100","2021-12-09 18:49:52 +0100",40.42173814,-74.4695506,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
2057,"2021-05-23",2502362,"2021-05-24 00:52:33 +0100","2021-07-11 19:44:40 +0100",39.48025,-74.43354167,"loblolly pine","Pinus taeda","loblolly pine","Atlantic"
2058,"2021-05-23",2502362,"2021-05-24 01:01:54 +0100","2021-07-11 19:44:34 +0100",39.471955,-74.45203333,"shortleaf pine","Pinus echinata","shortleaf pine","Atlantic"
2060,"2021-05-25",4471429,"2021-05-25 21:21:47 +0100","2021-05-28 13:48:03 +0100",39.86751804,-74.98269094,"eastern white pine","Pinus strobus","eastern white pine","Camden"
2061,"2021-03-14",1054256,"2021-05-30 00:36:14 +0100","2022-03-18 23:21:17 +0100",39.83368169,-74.99308019,"eastern white pine","Pinus strobus","eastern white pine","Camden"
2062,"2021-03-14",1054256,"2021-05-30 00:36:19 +0100","2023-07-05 01:08:19 +0100",39.83378003,-74.99313744,"eastern white pine","Pinus strobus","eastern white pine","Camden"
2063,"2021-05-19",4274403,"2021-05-31 02:10:22 +0100","2021-06-26 11:30:49 +0100",40.2090016,-74.3013578,"pitch pine","Pinus rigida","pitch pine","Monmouth"
2064,"2021-06-01",2374853,"2021-06-01 23:08:47 +0100","2021-06-11 16:40:41 +0100",39.995155,-74.81968,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2065,"2021-06-02",20465,"2021-06-02 18:38:53 +0100","2021-08-28 19:15:33 +0100",40.43896167,-74.26983667,"pitch pine","Pinus rigida","pitch pine","Middlesex"
2066,"2021-06-02",20465,"2021-06-02 19:32:52 +0100","2025-01-13 17:21:50 +0100",40.43673667,-74.27815333,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
2067,"2021-06-02",383013,"2021-06-02 20:30:36 +0100","2025-01-13 17:22:14 +0100",38.97756902,-74.94034055,"eastern white pine","Pinus strobus","eastern white pine","Cape May"
2068,"2021-06-04",3299032,"2021-06-04 20:20:22 +0100","2021-12-02 13:30:25 +0100",40.79773732,-74.23248008,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2069,"2021-06-05",550590,"2021-06-05 16:44:42 +0100","2024-06-30 01:40:04 +0100",39.58250208,-75.05715105,"shortleaf pine","Pinus echinata","shortleaf pine","Gloucester"
2070,"2021-06-05",1337738,"2021-06-06 03:56:10 +0100","2021-06-06 03:59:18 +0100",40.34922,-74.77665833,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
2071,"2021-06-06",20465,"2021-06-06 21:33:44 +0100","2023-12-09 13:14:03 +0100",40.46132,-75.0345305,"eastern white pine","Pinus strobus","eastern white pine","Hunterdon"
2072,"2021-06-06",35078,"2021-06-07 11:55:19 +0100","2021-06-11 16:39:12 +0100",39.81362174,-74.54762462,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2073,"2021-06-06",35078,"2021-06-07 13:13:44 +0100","2021-06-11 16:39:26 +0100",39.8128997,-74.54806573,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2074,"2021-06-06",35078,"2021-06-07 13:13:53 +0100","2021-06-11 16:39:35 +0100",39.8128997,-74.54806573,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2075,"2021-06-07",943813,"2021-06-08 03:27:10 +0100","2023-02-17 03:14:48 +0100",39.64547,-74.65366333,"pitch pine","Pinus rigida","pitch pine","Burlington"
2076,"2021-06-08",2374853,"2021-06-08 21:58:50 +0100","2023-12-21 13:38:50 +0100",40.01266945,-74.788895,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2077,"2021-06-09",4271446,"2021-06-09 17:15:16 +0100","2023-12-07 02:52:54 +0100",39.95162201,-74.87638092,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2078,"2008-11-14",2577237,"2021-06-11 03:42:36 +0100","2021-06-11 17:52:17 +0100",39.64300975,-74.63395919,"pitch pine","Pinus rigida","pitch pine","Burlington"
2079,"2021-06-10",943813,"2021-06-11 04:23:16 +0100","2023-02-17 05:42:12 +0100",39.64340333,-74.65260333,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2080,"2021-06-11",943813,"2021-06-12 02:29:12 +0100","2023-02-17 05:37:52 +0100",39.27826333,-74.564475,"Japanese black pine","Pinus thunbergii","Japanese black pine","Cape May"
2081,"2021-06-12",4573490,"2021-06-12 18:37:24 +0100","2023-07-05 01:01:50 +0100",40.78870741,-74.54589581,"eastern white pine","Pinus strobus","eastern white pine","Morris"
2082,"2021-06-08",2048337,"2021-06-14 00:14:40 +0100","2023-12-08 13:22:08 +0100",40.75389167,-74.31199667,"eastern white pine","Pinus strobus","eastern white pine","Essex"
2083,"2021-06-13",1299792,"2021-06-14 01:48:42 +0100","2021-06-14 02:03:16 +0100",39.65401774,-74.6476178,"pitch pine","Pinus rigida","pitch pine","Burlington"
2084,"2021-06-18",550590,"2021-06-18 22:33:23 +0100","2021-06-22 02:55:54 +0100",39.7377137,-74.71647799,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
2085,"2021-06-19",4581450,"2021-06-19 19:23:08 +0100","2023-01-17 07:22:59 +0100",41.00581741,-74.4234314,"pitch pine","Pinus rigida","pitch pine","Morris"
2086,"2021-06-20",4423828,"2021-06-20 15:25:36 +0100","2023-07-05 00:49:39 +0100",40.43393707,-74.36264801,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
2087,"2021-06-20",309338,"2021-06-20 20:01:23 +0100","2025-01-13 17:23:32 +0100",40.89209757,-74.77959446,"eastern white pine","Pinus strobus","eastern white pine","Morris"
2088,"2021-06-22",520642,"2021-06-22 17:19:33 +0100","2021-06-23 03:05:58 +0100",40.74624138,-74.02437844,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
2089,"2021-06-22",520642,"2021-06-22 17:21:55 +0100","2023-12-03 13:51:55 +0100",40.7462553,-74.02442755,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
2090,"2021-06-22",4626371,"2021-06-23 01:39:38 +0100","2024-03-19 14:25:39 +0100",39.98427623,-74.98492559,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
2091,"2021-06-27",4547169,"2021-06-28 01:48:55 +0100","2023-12-04 23:00:46 +0100",40.33078438,-74.45561844,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
2092,"2021-06-27",2071353,"2021-06-28 13:20:50 +0100","2021-12-13 08:28:24 +0100",39.64411797,-74.655848,"pitch pine","Pinus rigida","pitch pine","Burlington"
2093,"2021-07-10",3724447,"2021-07-10 14:47:40 +0100","2025-02-10 14:52:14 +0100",41.08490833,-74.91567167,"pitch pine","Pinus rigida","pitch pine","Sussex"
2094,"2021-07-15",4575932,"2021-07-16 00:37:02 +0100","2022-01-27 23:15:14 +0100",41.00279741,-74.42942346,"pitch pine","Pinus rigida","pitch pine","Morris"
2095,"2021-07-19",4197155,"2021-07-19 14:35:52 +0100","2023-07-05 00:43:28 +0100",40.69473362,-74.26911829,"eastern white pine","Pinus strobus","eastern white pine","Union"
2096,"2021-07-19",637874,"2021-07-20 00:07:27 +0100","2021-09-30 20:37:58 +0100",38.97512,-74.82498,"Japanese black pine","Pinus thunbergii","Japanese black pine","Cape May"
2097,"2021-07-23",1101503,"2021-07-23 22:08:58 +0100","2023-12-07 02:53:03 +0100",40.71956117,-74.36848099,"eastern white pine","Pinus strobus","eastern white pine","Union"
2098,"2021-07-24",3536629,"2021-07-24 16:42:40 +0100","2021-07-28 17:11:32 +0100",41.01033401,-74.73792267,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
2099,"2021-07-26",2369174,"2021-07-26 23:34:51 +0100","2021-07-31 16:09:54 +0100",40.56224265,-74.49259535,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
2100,"2021-07-27",3607263,"2021-07-27 17:16:08 +0100","2024-01-29 22:14:48 +0100",40.79400725,-74.61899226,"eastern white pine","Pinus strobus","eastern white pine","Morris"
2101,"2021-07-27",4725580,"2021-07-27 23:09:52 +0100","2023-12-09 12:43:56 +0100",40.88557842,-74.41993129,"eastern white pine","Pinus strobus","eastern white pine","Morris"
